county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
Ouachita,AR,4.276794115,0,35.6
Ouray,CO,40.38772213,0,8.2
Outagamie,WI,0.532240466,0,277.2
Overton,TN,4.49620071,0,50.9
Owen,IN,4.807923458,0,56
Owen,KY,9.173470324,0,30.9
Owsley,KY,45.30011325,0,24.1
Owyhee,ID,8.458090163,0,1.5
Oxford,ME,1.724881414,0,27.8
Ozaukee,WI,3.362437094,1.120812365,370.7
Pacific,WA,4.450180232,0,22.4
Page,IA,6.619447938,0,29.8
Page,VA,4.183750314,0,77.3
Palm Beach,FL,0.133621064,0,670.2
Palo Alto,IA,11.25365744,0,16.7
Palo Pinto,TX,3.425948131,0,29.5
Pamlico,NC,7.85792865,0,39.1
Panola,MS,2.924660739,0,50.7
Panola,TX,12.93437958,0,29.7
Park,WY,3.425361376,0,4.1
Park,CO,5.306447334,0,7.4
Park,MT,6.021919788,0,5.6
Parke,IN,5.904233335,0,39
Parker,TX,0.699897815,0,129.4
Parmer,TX,10.41124414,0,11.7
Pasco,FL,0.180522685,0,622.2
Pasquotank,NC,2.511048614,0,179.2
Passaic,NJ,0.199272258,0,2715.3
Patrick,VA,5.679236711,0,38.3
Paulding,GA,0.592884204,0,455.8
Paulding,OH,5.355612682,0,47.1
Pawnee,OK,6.106497313,0,29.2
Pawnee,KS,31.18178983,0,9.2
Payette,ID,4.175191015,0,55.6
Payne,OK,1.222733053,0,113
Peach,GA,3.630291149,0,184.3
Pearl River,MS,1.800666247,0,68.9
Pecos,TX,6.319914049,0,3.3
Pembina,ND,14.70372004,0,6.6
Pemiscot,MO,6.327111674,0,37.1
Pend Oreille,WA,7.286505392,0,9.3
Pender,NC,1.58579131,0,60
Pendleton,KY,6.854009596,0,53.7
Pendleton,WV,14.34926101,0,11.1
Pennington,SD,0.878927708,0,36.4
Pennington,MN,7.082654579,0,22.6
Penobscot,ME,0.657254778,0,45.3
Peoria,IL,0.558101117,0,301.2
Pepin,WI,13.72306848,0,32.2
Perquimans,NC,7.427764986,0,54.4
Perry,MS,8.352125616,0,18.9
Perry,TN,12.38236751,0,19.1
Perry,MO,5.225752508,0,40
Perry,PA,2.161134163,0,83.4
Perry,AR,9.56480153,0,18.9
Perry,OH,2.767476615,0,88.4
Perry,KY,7.764577995,0,84.5
Perry,AL,22.41398633,0,14.7
Perry,IN,15.65026866,0,50.7
Perry,IL,4.781028877,0,50.6
Pershing,NV,14.86988848,0,1.1
Person,NC,2.532286655,0,100.6
Petersburg Borough,AK,30.61849357,0,1.2
Petersburg city,VA,6.380399413,0,1413.7
Pettis,MO,2.361888566,0,61.9
Phelps,NE,11.06929378,0,17
Phelps,MO,2.243510645,0,67.2
Philadelphia,PA,0.063128762,0,11379.5
Phillips,CO,23.44665885,0,6.5
Phillips,AR,5.62366438,0,31.3
Phillips,KS,19.10584639,0,6.4
Piatt,IL,6.118453255,0,38.1
Pickaway,OH,1.710659117,0,111.1
Pickens,GA,6.136663496,0,126.8
Pickens,SC,0.788121434,0,240.2
Pickens,AL,5.017561465,0,22.4
Pickett,TN,19.80982567,0,31.2
Pierce,WA,0.11049968,0,476.3
Pierce,WI,2.338962436,0,71.5
Pierce,ND,25.1572327,0,4.3
Pierce,GA,5.137426149,0,59.3
Pierce,NE,13.98992725,0,12.7
Pike,PA,1.791825691,0,105.3
Pike,MS,2.545306455,0,98.8
Pike,AR,9.330098899,0,18.8
Pike,AL,3.01987075,0,48.9
Pike,GA,5.273705305,0,82.7
Pike,OH,3.600748956,0,65.2
Pike,MO,5.463883729,0,27.6
Pike,IL,6.426322216,0,19.8
Pike,KY,1.727831917,0,82.6
Pike,IN,8.071676487,0,38.4
Pima,AZ,0.095485539,0,106.7
Pinal,AZ,0.216081195,0,70
Pine,MN,3.380776903,0,21.1
Pinellas,FL,0.205129047,0,3347.5
Pipestone,MN,10.95770327,0,20.6
Piscataquis,ME,5.957700328,0,4.4
Pitkin,CO,50.65571002,0,17.7
Pitt,NC,0.553274834,0,257.9
Pittsburg,OK,4.581481651,0,35.1
Pittsylvania,VA,1.65689101,0,65.5
Piute,UT,67.6132522,0,2.1
Placer,CA,0.251048756,0,247.6
Plaquemines,LA,4.310902272,0,29.5
Platte,MO,1.915378575,0,212.6
Platte,NE,2.987750224,0,47.8
Platte,WY,11.91469081,0,4.2
Pleasants,WV,13.40482574,0,58.5
Plumas,CA,5.317169139,0,7.8
Plymouth,MA,0.575592573,0,750.9
Plymouth,IA,3.971879096,0,29
Pocahontas,IA,15.10802236,0,12.7
Pocahontas,WV,12.12562144,0,9.3
Poinsett,AR,4.250255015,0,32.4
Pointe Coupee,LA,4.601932812,0,40.9
Polk,GA,2.346701711,0,133.6
Polk,OR,1.161642563,0,101.8
Polk,IA,0.204014599,0,750.5
Polk,FL,0.137973473,0,334.9
Polk,AR,5.009016229,0,24.1
Polk,NC,9.650646593,0,86.3
Polk,TX,1.947305902,0,43
Polk,TN,5.941064639,0,38.7
Polk,MN,3.188368831,0,16
Polk,MO,3.110516657,0,49
Polk,NE,19.1828122,0,12.3
Polk,WI,2.283991504,0,48.4
Pondera,MT,16.91761123,0,3.8
Pontotoc,MS,3.108099708,0,60.2
Pontotoc,OK,2.612057256,0,52
Pope,AR,1.560744163,0,76
Pope,MN,8.889679083,0,16.4
Pope,IL,23.94062724,0,12.1
Poquoson city,VA,8.149295086,0,793.2
Portage,OH,0.6155134,0,331.2
Portage,WI,1.412988187,0,87.4
Porter,IN,0.586892346,0,393
Portsmouth city,VA,1.059344478,0,2838.8
Posey,IN,3.93282731,0,63.3
Pottawatomie,KS,4.101218062,0,25.7
Pottawatomie,OK,1.377562266,0,88.2
Pottawattamie,IA,1.072892303,0,98
Potter,PA,6.05107104,0,16.1
Potter,TX,1.703359877,0,133.3
Powell,KY,8.09126952,0,70.5
Power,ID,26.03827627,0,5.6
Poweshiek,IA,5.404236922,0,32.3
Powhatan,VA,3.372453797,0,107.8
Prairie,AR,12.40387001,0,13.4
Pratt,KS,10.91226539,0,13.1
Preble,OH,2.446064283,0,99.7
Prentiss,MS,3.979941097,0,60.9
Presidio,TX,14.91646778,0,2
Presque Isle,MI,7.941550191,0,20.3
Preston,WV,2.991146207,0,51.7
Price,WI,7.49007565,0,11.3
Prince Edward,VA,4.385580212,0,66.8
Prince George,VA,5.214715928,0,134.7
Prince George's,MD,0.10997144,0,1788.8
Prince of Wales-Hyder Census Area,AK,16.12123166,0,1.4
Prince William,VA,0.212614413,0,1195
Providence,RI,5.79092265,0,1530.3
Prowers,CO,8.215576733,0,7.7
Pueblo,CO,0.59373961,0,66.7
Pulaski,AR,1.275799863,0,503.8
Pulaski,KY,1.538958741,0,95.8
Pulaski,MO,1.900887715,0,95.5
Pulaski,GA,8.979078747,0,48.2
Pulaski,VA,2.938842684,0,109
Pulaski,IN,8.095199547,0,30.9
Pulaski,IL,74.97656982,0,30.9
Pushmataha,OK,9.012256669,0,8.3
Putnam,NY,2.034174125,0,432.9
Putnam,FL,1.341903624,0,102.2
Putnam,TN,6.230917814,0,180.3
Putnam,WV,1.771479185,0,160.5
Putnam,IN,2.661273153,0,79
Putnam,GA,4.521000045,0,61.6
Putnam,OH,2.953250052,0,71.5
Putnam,IL,34.84927688,0,37.5
Putnam,MO,21.29471891,0,9.6
Quay,NM,12.11680601,0,3.1
Queen Anne's,MD,1.984875251,0,128.5
Quitman,MS,29.44640754,0,20.3
Quitman,GA,43.49717268,0,16.6
Rabun,GA,11.67065414,0,44
Racine,WI,0.509395806,0,587.7
Radford city,VA,5.479752315,0,1662.1
Rains,TX,7.991050024,0,47.6
Raleigh,WV,1.363122095,0,130.3
Ralls,MO,9.700261907,0,21.6
Ramsey,MN,0.181712128,0,3341.7
Ramsey,ND,8.681309141,0,9.6
Randall,TX,2.178443575,0,132.4
Randolph,GA,14.75361464,0,18
Randolph,NC,1.392108139,0,181.1
Randolph,MO,4.040730564,0,52.7
Randolph,AR,11.13709767,0,27.6
Randolph,AL,4.401021037,0,39.5
Randolph,IN,4.054327995,0,57.9
Randolph,IL,6.292870178,0,58.2
Randolph,WV,3.484927688,0,28.3
Rankin,MS,1.932105802,0,182.6
Ransom,ND,19.16443082,0,6.3
Rapides,LA,1.542638529,0,99.9
Rappahannock,VA,13.56852103,0,27.7
Ravalli,MT,2.282792312,0,16.8
Ray,MO,4.344426101,0,41.3
Reagan,TX,25.98077423,0,2.9
Real,TX,28.96871379,0,4.7
Red Lake,MN,24.66091245,0,9.5
Red River,LA,11.84553423,0,23.4
Red River,TX,8.317391666,0,12.4
Red Willow,NE,9.324878777,0,15.4
Redwood,MN,6.591957811,0,18.3
Reeves,TX,6.259389084,0,5.2
Refugio,TX,14.39263097,0,9.6
Reno,KS,1.612955257,0,51.4
Rensselaer,NY,0.630064141,0,244.4
Renville,MN,6.873797086,0,16
Renville,ND,42.97378599,0,2.8
Republic,KS,21.57031924,0,6.9
Reynolds,MO,31.89792663,0,8.3
Rhea,TN,3.015045075,0,100.9
Rice,MN,1.493161321,0,129.4
Rice,KS,10.48547761,0,13.9
Rich,UT,40.27386226,0,2.2
Richardson,NE,12.71455817,0,15.2
Richland,SC,0.240523957,0,507.9
Richland,OH,0.825395777,0,251.3
Richland,LA,4.969684922,0,37.1
Richland,WI,11.5928588,0,30.7
Richland,IL,6.446206408,0,45.1
Richland,MT,18.51337591,0,4.7
Richland,ND,6.181615874,0,11.4
Richmond,GA,0.493783269,0,618.4
Richmond,VA,11.08278843,0,48.3
Richmond,NC,2.230698878,0,98.4
Richmond city,VA,1.735839886,0,3414.7
Riley,KS,1.347127923,0,116.6
Ringgold,IA,20.43318349,0,9.6
Rio Arriba,NM,5.138614116,0,6.9
Rio Blanco,CO,15.81277672,0,2.1
Rio Grande,CO,17.75095411,0,13.1
Ripley,IN,3.530574778,0,64.6
Ripley,MO,7.525586996,0,22.4
Ritchie,WV,10.46682018,0,23.1
Riverside,CA,0.040476882,0,303.8
Roane,TN,1.873290622,0,150.2
Roane,WV,14.6113384,0,30.9
Roanoke,VA,1.061728919,0,368.7
Roanoke city,VA,1.00864408,0,2279.8
Roberts,SD,9.620935155,0,9.2
Roberts,TX,234.1920375,0,1
Robertson,TN,1.392505535,0,139.2
Robertson,TX,5.856858381,0,19.4
Robeson,NC,0.765550239,0,141.3
Rock,WI,0.61216744,0,223.3
Rock,MN,21.47074611,0,20.1
Rock Island,IL,0.704825943,0,345
Rockbridge,VA,4.430071324,0,37.3
Rockcastle,KY,5.989817311,0,53.9
Rockdale,GA,1.100158423,0,656.5
Rockingham,NH,0.322821199,0,425
Rockingham,VA,2.44057207,0,89.9
Rockingham,NC,1.098780354,0,165.6
Rockland,NY,0.613894269,0,1795.9
Rockwall,TX,1.906305104,0,616.7
Rogers,OK,1.081560475,0,128.6
Rolette,ND,7.054176072,0,15.4
Rooks,KS,20.32520325,0,5.8
Roosevelt,MT,9.087604507,0,4.4
Roosevelt,NM,5.405405405,0,8.1
Roscommon,MI,4.163370665,0,47.1
Roseau,MN,6.594131223,0,9.3
Rosebud,MT,11.18943717,0,1.8
Ross,OH,1.304359168,0,113.3
Routt,CO,3.900460254,0,10
Rowan,NC,0.703789201,0,270.7
Rowan,KY,4.088307441,0,83.4
Runnels,TX,9.742790335,0,10
Rush,IN,6.030999337,0,42.6
Rusk,TX,1.83803257,0,57.7
Rusk,WI,7.053180985,0,16.2
Russell,AL,1.725298045,0,82.6
Russell,KY,5.579423088,0,69.2
Russell,VA,3.761378169,0,61
Rutherford,TN,0.300946477,0,424
Rutherford,NC,1.491891569,0,120.2
Rutland,VT,1.718478803,0,66.3
Sabine,LA,4.186903366,0,28
Sabine,TX,9.48586606,0,22
Sac,IA,10.28700751,0,18
Sacramento,CA,0.064430582,0,1470.8
Sagadahoc,ME,2.788933512,0,139.1
Saginaw,MI,0.524826938,0,250.2
Saguache,CO,14.65416178,0,1.9
Salem,NJ,1.602949427,0,199.1
Salem city,VA,3.952412948,0,1717.9
Saline,AR,0.816746572,0,148
Saline,IL,4.25694947,0,65.6
Saline,KS,1.844201829,0,77.2
Saline,MO,8.786960151,0,30.9
Saline,NE,7.030371204,0,24.7
Salt Lake,UT,0.086174433,0,1387.1
Saluda,SC,4.884482001,0,43.9
Sampson,NC,1.574034723,0,67.1
San Augustine,TX,12.14034236,0,16.7
San Benito,CA,1.592153866,0,39.8
San Bernardino,CA,0.045869771,0,101.5
San Diego,CA,0.029955097,0,735.8
San Francisco,CA,0.226873379,0,17179.1
San Jacinto,TX,3.465123532,0,46.3
San Joaquin,CA,0.131208112,0,492.6
San Juan,WA,5.687635081,0,90.7
San Juan,NM,0.806724858,0,23.6
San Juan,UT,6.532532009,0,1.9
San Juan,CO,137.3626374,0,1.8
San Luis Obispo,CA,0.353218349,0,81.7
San Mateo,CA,0.13045072,0,1602.2
San Miguel,NM,3.666092312,0,6.2
San Miguel,CO,12.22643355,0,5.7
San Patricio,TX,1.498576352,0,93.5
San Saba,TX,16.51527663,0,5.4
Sanborn,SD,42.66211604,0,4.1
Sandoval,NM,1.362880584,0,35.5
Sandusky,OH,1.708875901,0,149.2
Sangamon,IL,1.027369113,0,227.4
Sanilac,MI,2.428953121,0,44.8
Sanpete,UT,9.696499564,0,17.5
Santa Barbara,CA,0.223964667,0,155
Santa Clara,CA,0.051871202,0,1381
Santa Cruz,CA,0.366014794,0,589.4
Santa Cruz,AZ,2.150630135,0,38.3
Santa Fe,NM,0.665079344,0,75.5
Santa Rosa,FL,0.542555327,0,149.6
Sarasota,FL,0.461103605,0,682.6
Saratoga,NY,0.870083485,0,271.1
Sargent,ND,25.65418163,0,4.5
Sarpy,NE,0.534199449,0,664.6
Sauk,WI,1.551782999,0,74.6
Saunders,NE,4.634349801,0,27.7
Sawyer,WI,6.039376736,0,13.2
Schenectady,NY,0.64391915,0,756.6
Schleicher,TX,35.8037952,0,2.6
Schley,GA,19.02225604,0,30
Schoharie,NY,3.225910513,0,52.7
Schoolcraft,MI,12.35483074,0,7.2
Schuyler,NY,5.61576908,0,55.9
Schuyler,IL,14.77541371,0,17.3
Schuyler,MO,21.45922747,0,14.4
Schuylkill,PA,0.7074187,0,190.4
Scioto,OH,1.327774385,0,130.3
Scotland,NC,2.871665279,0,113.4
Scotland,MO,20.3998368,0,11.1
Scott,KY,1.754262859,0,167.4
Scott,MN,0.671082389,0,364.5
Scott,MS,3.55568198,0,46.4
Scott,MO,2.612330199,0,93.3
Scott,TN,9.062896502,0,41.8
Scott,IN,4.188832572,4.188832572,127
Scott,IA,0.578225196,0,360.7
Scott,AR,9.726680284,0,12.6
Scott,KS,20.733983,0,6.9
Scott,VA,13.9107855,0,43.3
Scotts Bluff,NE,2.807569207,0,50
Screven,GA,7.160246312,0,22.6
Scurry,TX,5.986948452,0,18.7
Searcy,AR,12.68874508,0,12.3
Sebastian,AR,0.782307337,0,236.4
Sedgwick,KS,0.193782677,0,499.6
Seminole,FL,0.211942538,0,1367
Seminole,GA,24.72187886,0,37.1
Seminole,OK,4.122351389,0,40.3
Seneca,OH,1.812316503,0,103
Seneca,NY,5.879586077,0,108.9
Sequatchie,TN,6.655131106,0,53.1
Sequoyah,OK,2.405638817,0,63
Sevier,TN,1.017811705,0,151.7
Sevier,AR,5.879931793,0,30.2
Sevier,UT,9.250693802,0,10.9
Seward,NE,5.785697755,0,29.3
Seward,KS,4.666791114,0,35.9
Shackelford,TX,30.62787136,0,3.7
Shannon,MO,12.24589762,0,8.4
Sharkey,MS,23.14279102,0,11.4
Sharp,AR,5.733287467,0,28.6
Shasta,CA,0.555308752,0,46.9
Shawano,WI,2.445047556,0,47
Shawnee,KS,1.696113074,0,327.1
Sheboygan,WI,2.601005722,0,225.9
Shelby,TN,0.106704682,0,1215.5
Shelby,AL,0.918687013,0,248.5
Shelby,IN,2.23568602,0,108.1
Shelby,MO,16.86340641,0,12.7
Shelby,OH,2.058036633,0,121.2
Shelby,TX,3.956635277,0,32
Shelby,IA,8.730574472,0,20.6
Shelby,KY,2.039817232,0,110.8
Shelby,IL,9.244707405,0,29.5
Shenandoah,VA,6.878209831,0,82.5
Sherburne,MN,1.028404533,0,204.4
Sheridan,WY,3.280301788,0,11.5
Sheridan,KS,39.66679889,0,2.9
Sheridan,ND,76.04562738,0,1.4
Sherman,OR,56.17977528,0,2.1
Sherman,TX,132.3626737,0,3.3
Sherman,KS,16.90045631,0,5.7
Sherman,NE,33.32222592,0,5.6
Shiawassee,MI,1.467954552,0,133.1
Sibley,MN,6.727211571,0,25.9
Sierra,NM,9.266981744,0,2.9
Sierra,CA,33.27787022,0,3.4
Silver Bow,MT,2.864098525,0,47.6
Simpson,MS,3.751219146,0,46.7
Simpson,KY,5.384449709,0,74
Sioux,IA,2.869028834,0,43.9
Sioux,ND,23.64066194,0,3.8
Sioux,NE,85.76329331,0,0.6
Siskiyou,CA,4.593582765,0,7.2
Sitka City and Borough,AK,11.77440245,0,3.1
Skagit,WA,0.773963856,0,67.5
Skamania,WA,8.276090375,0,6.7
Slope,ND,133.3333333,0,0.6
Smith,TX,1.288931089,0,227.6
Smith,MS,6.282985675,0,25.9
Smith,TN,4.961055713,0,61
Smith,KS,27.90957298,0,4.3
Smyth,VA,3.321817699,0,71.4
Snohomish,WA,0.121642219,0,341.8
Snyder,PA,2.476964233,0,120.8
Socorro,NM,12.02139809,0,2.7
Solano,CA,0.223392301,0,503
Somerset,NJ,1.21604942,0,1071.7
Somerset,MD,3.903810119,0,82.8
Somerset,PA,1.361525998,0,72.4
Somerset,ME,1.980825608,0,13.3
Somervell,TX,10.95530237,0,45.5
Sonoma,CA,0.202291559,0,307.1
Southampton,VA,5.67182803,0,31
Southeast Fairbanks Census Area,AK,14.50747135,0,0.3
Spalding,GA,2.998365891,0,326.1
Spartanburg,SC,0.312710102,0,351.9
Spencer,KY,5.167691592,0,91.4
Spencer,IN,4.93169601,0,52.8
Spink,SD,15.6838143,0,4.3
Spokane,WA,0.765113868,0,267.2
Spotsylvania,VA,0.734133539,0,304.9
St. Bernard,LA,2.1166709,0,95.1
St. Charles,LA,1.883239171,0,189.1
St. Charles,MO,0.248742606,0,643.2
St. Clair,MI,0.628424916,0,226.1
St. Clair,IL,0.770160887,0,410.6
St. Clair,AL,1.117168648,0,132.3
St. Clair,MO,21.28338832,0,14.6
St. Croix,WI,2.205387762,0,116.8
St. Francis,AR,4.00096023,0,44.5
St. Francois,MO,1.487763148,0,144.6
St. Helena,LA,9.8697197,0,27.4
St. James,LA,4.740235116,4.740235116,91.5
St. John the Baptist,LA,2.334430516,0,215.5
St. Johns,FL,0.37782614,0,316.4
St. Joseph,IN,0.367882395,0,583
St. Joseph,MI,4.920936946,0,122.4
St. Landry,LA,2.435341678,0,90.3
St. Lawrence,NY,0.928160386,0,41.8
St. Louis,MO,0.100582878,0,1967.2
St. Louis,MN,0.502335862,0,32
St. Louis city,MO,0.33269456,0,5157.5
St. Lucie,FL,0.304602235,0,485.7
St. Martin,LA,1.871572683,0,70.7
St. Mary,LA,2.026424576,0,98.4
St. Mary's,MD,0.880979649,0,294.4
St. Tammany,LA,0.767993119,0,276.4
Stafford,VA,0.65409924,0,479.5
Stafford,KS,24.06159769,0,5.6
Stanislaus,CA,0.363200523,0,344.2
Stanley,SD,32.27888961,0,2.1
Stanly,NC,1.592204566,0,153.3
Stanton,NE,16.89189189,0,14.3
Stanton,KS,49.85044865,0,3.3
Stark,OH,0.269828335,0,652.9
Stark,ND,6.351424307,0,18.1
Stark,IL,18.71958068,0,20.8
Starke,IN,4.348771472,0,75.6
Starr,TX,3.094394504,0,49.8
Staunton city,VA,4.010909674,0,1188.8
Ste. Genevieve,MO,11.17693081,0,36.4
Stearns,MN,1.241657613,0,112.2
Steele,MN,5.457174821,0,85.1
Steele,ND,52.91005291,0,2.8
Stephens,GA,7.714561234,0,146.1
Stephens,OK,2.31787312,0,51.8
Stephens,TX,10.67691651,0,10.7
Stephenson,IL,2.247292013,0,84.5
Steuben,NY,2.09689764,0,71.2
Steuben,IN,2.890674683,0,110.7
Stevens,WA,2.187083087,0,17.6
Stevens,KS,18.23154057,0,7.9
Stevens,MN,10.19887812,0,17.3
Stewart,GA,15.10345869,0,13.2
Stewart,TN,7.291286912,0,29
Stillwater,MT,10.37129226,0,5.1
Stoddard,MO,3.445305771,0,36.4
Stokes,NC,4.386830734,0,105.6
Stone,AR,15.99232368,0,20.4
Stone,MO,3.129694542,0,69.4
Stone,MS,5.453752182,0,39.9
Storey,NV,24.25418385,0,15.3
Story,IA,1.029685843,0,156.3
Strafford,NH,0.765503357,0,333.7
Stutsman,ND,4.829984544,0,9.5
Sublette,WY,10.1719052,0,2.1
Suffolk,MA,0.124392498,0,12415.7
Suffolk,NY,0.067723102,0,1637.4
Suffolk city,VA,1.085682025,0,211.4
Sullivan,TN,0.631520449,0,379.4
Sullivan,NY,1.325697317,0,80.1
Sullivan,NH,2.317711955,0,81.4
Sullivan,IN,4.838163433,0,48
Sullivan,PA,16.48532806,0,14.3
Sullivan,MO,16.42305797,0,10.4
Sully,SD,71.8907261,0,1.4
Summers,WV,7.953551261,0,38.6
Summit,CO,6.449324433,0,46
Summit,OH,0.369676884,0,1312.6
Summit,UT,4.745521414,0,19.4
Sumner,TN,1.045571222,0,303.4
Sumner,KS,4.379050622,0,20.4
Sumter,FL,0.755172935,0,170.8
Sumter,GA,6.774149844,0,68
Sumter,SC,0.937022704,0,161.6
Sumter,AL,8.046994448,0,15.2
Sunflower,MS,7.964954202,0,42.2
Surry,NC,1.3930875,0,138.4
Surry,VA,15.57147306,0,25.3
Susquehanna,PA,2.479666733,0,52.7
Sussex,DE,0.426939908,0,210.6
Sussex,NJ,1.423609134,0,287.6
Sussex,VA,8.961376467,0,24.7
Sutter,CA,2.062472286,0,157.3
Suwannee,FL,2.251390233,0,60.3
Swain,NC,21.0216523,0,26.5
Sweetwater,WY,2.361665446,0,4.2
Swift,MN,10.79214332,0,13.2
Swisher,TX,13.51899419,0,8.8
Switzerland,IN,9.301460329,0,48.1
Talbot,MD,2.689545736,0,140.7
Talbot,GA,16.14205004,0,17.5
Taliaferro,GA,65.06180872,0,8.8
Talladega,AL,1.250343845,0,111.7
Tallahatchie,MS,7.241653994,0,23.8
Tallapoosa,AL,2.477271038,0,58.1
Tama,IA,17.7999288,0,24.6
Taney,MO,1.78801316,0,81.7
Tangipahoa,LA,0.742070972,0,153
Taos,NM,3.055954527,0,15
Tarrant,TX,0.047562086,0,2094.7
Tate,MS,3.530948766,0,71.4
Tattnall,GA,3.954757573,0,53.2
Taylor,GA,12.46882793,0,23.6
Taylor,TX,0.724459191,0,143.6
Taylor,IA,16.3371998,0,11.9
Taylor,KY,7.761263534,0,92
Taylor,WV,5.989817311,0,97.8
Taylor,FL,4.636283555,0,21.6
Taylor,WI,4.915695817,0,21.2
Tazewell,IL,1.517416144,0,208.6
Tazewell,VA,2.463357556,0,86.9
Tehama,CA,1.536475939,0,21.5
Telfair,GA,12.61034048,0,37.7
Teller,CO,11.81660627,3.938868757,41.9
Tensas,LA,23.07337333,0,8.7
Terrebonne,LA,0.905296892,0,90.8
Terrell,GA,23.44391044,0,27.8
Terry,TX,8.105698306,0,14.2
Teton,ID,8.235875474,0,22.6
Teton,WY,4.261847937,0,5.3
Texas,OK,5.004253616,0,10.1
Texas,MO,3.937317899,0,22.1
Thayer,NE,19.9880072,0,9.1
Thomas,GA,2.249668174,0,82.1
Thomas,NE,138.5041551,0,0.9
Throckmorton,TX,66.62225183,0,1.8
Thurston,WA,0.344191426,0,349.4
Thurston,NE,13.8427464,0,17.6
Tift,GA,2.460387757,0,154.9
Tillamook,OR,3.698772008,0,22.9
Tillman,OK,13.79310345,0,9.2
Tioga,NY,2.074559675,0,98.6
Tioga,PA,2.463600305,0,37
Tippah,MS,13.62707245,0,48.6
Tippecanoe,IN,0.510902663,0,345.7
Tipton,TN,1.623402977,0,133.3
Tipton,IN,6.601531555,0,61.2
Tishomingo,MS,5.159160089,0,46.2
Titus,TX,3.053435115,0,79.6
Todd,SD,9.826078412,0,6.9
Todd,KY,16.26809826,0,33.3
Todd,MN,8.108984755,0,26.3
Tolland,CT,2.653910205,0,372.2
Tom Green,TX,0.838926174,0,72.4
Tompkins,NY,0.978665101,0,214
Tooele,UT,1.383910655,0,8.4
Toole,MT,21.11486486,0,2.8
Toombs,GA,3.727171077,0,74.8
Torrance,NM,19.40366082,0,4.9
Towns,GA,8.30771787,0,62.9
Traill,ND,12.44400199,0,9.4
Transylvania,NC,2.908244874,0,87.4
Traverse,MN,61.36851795,0,6.2
Travis,TX,0.313983079,0,1034.4
Trego,KS,35.67606136,0,3.4
Trempealeau,WI,3.372795035,0,39.3
Treutlen,GA,14.49065353,0,34.5
Trigg,KY,27.30189066,0,32.5
Trimble,KY,11.8049817,0,58.1
Trinity,TX,13.65094533,0,21
Trinity,CA,8.14000814,0,4.3
Tripp,SD,18.37897445,0,3.5
Troup,GA,1.430165041,0,161.9
Trousdale,TN,8.862105636,0,68.9
Trumbull,OH,0.505116834,0,340.1
Tucker,WV,29.24404153,0,17
Tulare,CA,0.214502515,0,91.7
Tulsa,OK,0.153479692,0,1058.1
Tunica,MS,10.3820598,0,23.7
Tuolumne,CA,1.835603363,0,24.9
Turner,GA,12.52348153,0,31.3
Turner,SD,11.92748092,0,13.5
Tuscaloosa,AL,0.477657567,0,147.3
Tuscarawas,OH,1.087110135,0,163.1
Tuscola,MI,1.914058762,0,69.4
Twiggs,GA,12.31527094,0,25.2
Twin Falls,ID,1.151039389,0,40.2
Tyler,TX,4.6142488,0,23.5
Tyler,WV,11.64008846,0,35.9
Tyrrell,NC,49.80079681,0,11.3
Uinta,WY,4.944131316,0,10.1
Uintah,UT,2.798455253,0,7.3
Ulster,NY,0.563148677,0,162.3
Umatilla,OR,1.282873637,0,23.6
Unicoi,TN,5.591902925,0,98.4
Union,NJ,0.179745875,0,5216.1
Union,OH,1.695260053,0,121.1
Union,OR,3.726476616,0,12.6
Union,MS,3.470414715,0,65.3
Union,NC,3.75220442,0,318.7
Union,AR,2.585181738,0,40.1
Union,LA,9.046499005,0,25.9
Union,SC,3.660858105,0,56.3
Union,KY,6.953619359,0,43.8
Union,SD,6.276675872,0,31.3
Union,TN,5.007009814,0,85.5
Union,PA,8.904124836,0,142.2
Union,FL,6.562971714,0,63.8
Union,GA,4.079800906,0,66.3
Union,IN,28.35270768,0,46.6
Union,IA,8.169267217,0,29.6
Union,IL,18.01477211,0,43.1
Union,NM,24.63661,0,1.2
Upshur,TX,2.395037482,0,67.4
Upshur,WV,4.136333554,0,68.4
Upson,GA,7.598784195,0,84
Utah,UT,0.157174629,0,257.8
Uvalde,TX,3.739575932,0,17
Val Verde,TX,2.039775625,0,15.5
Valdez-Cordova Census Area,AK,10.86720278,0,0.3
Valencia,NM,1.303984978,0,71.8
Valley,ID,8.778089888,0,2.7
Valley,NE,24.05002405,0,7.5
Van Buren,AR,6.044122091,0,24.4
Van Buren,MI,2.642810894,0,125.5
Van Buren,IA,14.19647927,0,15.6
Van Buren,TN,17.02997275,0,20.3
Van Wert,OH,3.536693192,0,70.3
Van Zandt,TX,1.76709666,0,62.4
Vance,NC,2.245424947,0,179.2
Vanderburgh,IN,0.551112973,0,769.7
Venango,PA,1.973632273,0,81.5
Ventura,CA,0.118202471,0,446.7
Vermilion,LA,1.680361614,0,49.4
Vermilion,IL,1.319992608,0,90.9
Vermillion,IN,6.452445477,0,63.1
Vernon,LA,4.216829366,0,39.4
Vernon,MO,4.863103633,0,25.6
Vernon,WI,3.244435793,0,37.6
Victoria,TX,3.257894965,0,98.4
Vigo,IN,0.93424765,0,267.4
Vilas,WI,4.505519261,0,25
Vinton,OH,22.92701567,0,32.6
